,Velocity,Time,Distance
69,7318.73353016739,70.17988801002502,7265.584949474296
70,7305.403761653543,71.19011211395264,7380.094968945859
71,7308.805223446389,72.18767309188843,7290.978886243398
72,7310.807677201164,73.19377279281616,7355.401417572275
73,7309.05356433884,74.19436407089233,7313.375247469
74,7310.889566675972,75.19296097755432,7300.631706230022
75,7306.164338124992,76.20100998878479,7364.971736934211
76,7305.612026322094,77.20552086830139,7338.566761967868
77,7312.473075854181,78.20436096191406,7303.991291626326
78,7311.870877681849,79.21084094047546,7359.251644212963
79,7308.619904478747,80.21699905395508,7353.627215229895
80,7300.924419467159,81.22208189964294,7338.033891670085
81,7316.369836158564,82.22174096107483,7313.875403502822
82,7306.327031789135,83.22689604759216,7343.991779761944
83,7311.043525663129,84.22624802589417,7306.305810823491
84,7300.763245955816,85.23285007476807,7348.963241722399
85,7316.7065561041,86.233962059021,7324.842618577795
86,7307.4286849407445,87.23859906196594,7341.3132532728
87,7309.933733740311,88.24096488952637,7327.227776432473
88,7306.4788303903215,89.24232506752014,7316.416942107397
89,7307.5446949561765,90.24346494674683,7315.874413352026
90,7303.143091050799,91.24653387069702,7325.5558817946285
91,7310.837196796778,92.25297212600708,7357.9062332000285
92,7308.9200623480665,93.26023197174072,7361.981694480239
93,7307.624259100258,94.26118302345276,7314.574187662793
94,7308.575367108333,95.26143074035645,7310.385824768633
95,7308.780090319643,96.2634630203247,7323.633577689629
96,7306.5615062845145,97.26869678497314,7344.802329597741
97,7307.1653459830295,98.26834011077881,7304.559068670372
98,7309.871811570533,99.27116203308105,7330.499701862164
99,7306.540664240681,100.27454805374146,7331.280761885855
100,7308.568359481303,101.27543902397156,7315.08007631427
101,7302.468980873511,102.28047704696655,7339.258987519391
102,7308.780580561038,103.28520393371582,7343.328358640596
103,7302.829259033305,104.29334998130798,7362.318453734832
104,7307.847993142163,105.29678010940552,7332.914847875949
105,7307.503500706354,106.29469609260559,7292.274540645359
106,7292.573904340671,107.3064489364624,7378.282386752646
107,7322.963176904579,108.3028769493103,7296.805646521378
108,7306.0424318293,109.30262589454651,7304.208215072308
109,7309.203497502338,110.30607604980469,7334.421384382344
110,7305.460305128508,111.30602192878723,7305.064926183809
111,7309.317557904448,112.30641388893127,7312.1825190673
112,7300.684453783737,113.31585693359375,7369.6251431474575
113,7309.228161248121,114.3172869682312,7319.680610691739
114,7304.521607492743,115.3218879699707,7338.129724115047
115,7305.6359229442105,116.32385277748108,7319.990091273684
116,7305.875339460036,117.3281409740448,7337.204368985681
117,7296.138688030564,118.338613986969,7372.551242807022
118,7313.883873267706,119.3398060798645,7322.602702271597
119,7307.003236071176,120.34218716621399,7324.401841732244
120,7309.304059201401,121.34409308433533,7323.234994262202
121,7307.091872342501,122.3485541343689,7339.689174784909
122,7303.5360532312025,123.34403204917908,7270.508841011574
123,7301.796997150789,124.34879493713379,7336.57463811627
124,7310.271741251317,125.35136103630066,7329.030623476136
125,7306.965825193639,126.34703087806702,7275.325506962732
126,7282.941746090206,127.35597395896912,7348.073683330769
127,7322.881330900981,128.35927486419678,7347.0534681676945
128,7304.394845343452,129.35975694656372,7307.9161652995845
129,7307.435110357349,130.3641197681427,7339.316145943809
130,7302.753715945702,131.36661314964294,7320.96226696188
131,7308.450199557048,132.3658149242401,7302.616408952429
132,7305.176906574468,133.3669068813324,7313.1538463080005
133,7302.367765109174,134.37005400657654,7325.349231044747
134,7306.707505562976,135.36871004104614,7296.887542534817
135,7302.960378312288,136.37271308898926,7332.194478833343
136,7302.6263990273965,137.38163375854492,7367.770716021589
137,7301.129781780096,138.38465309143066,7323.174323033296
138,7305.476784475911,139.38202810287476,7286.2999915212085
139,7303.342831666389,140.38663601875305,7336.996021065063
140,7302.834412668624,141.3933458328247,7351.835073773716
141,7312.280199326024,142.3916039466858,7299.5430398029475
142,7298.0601178594925,143.39807391166687,7345.278311251854
143,7302.923358003825,144.4019000530243,7330.865375093966
144,7300.112968993914,145.40741801261902,7340.394697393762
145,7308.630519170681,146.41135811805725,7337.427294025297
146,7302.345885986058,147.4166600704193,7341.062576004845
147,7309.283192839683,148.41692185401917,7311.1966433062535
148,7299.145955343174,149.41753506660461,7303.621883506022
149,7302.366571626454,150.41926407814026,7314.992447666301
150,7302.951685410268,151.42550992965698,7348.564837271147
151,7303.116100554181,152.430095911026,7336.608054927102
152,7304.451090043225,153.4295530319214,7300.485656175764
153,7303.645927345942,154.43095517158508,7313.886658990268
154,7300.2051157961405,155.43457293510437,7326.615531547381
155,7308.787316438765,156.43104195594788,7282.98014076517
156,7299.591782034683,157.44150304794312,7375.95348319424
157,7298.344528269161,158.4380280971527,7272.983140182002
158,7310.875426947558,159.43934798240662,7320.524943616731
159,7299.696585248924,160.44362092018127,7330.887734531578
160,7295.080999271225,161.4482660293579,7328.967446965241
161,7310.326285554632,162.44799709320068,7308.360274495322
162,7302.070854603747,163.45578289031982,7358.923296827281
163,7305.72718189332,164.45316791534424,7286.622888134211
164,7283.717006089986,165.463693857193,7360.384987738877
165,7317.706479960823,166.46491193771362,7326.620035679751
166,7300.3155173482855,167.46753907203674,7319.494426813518
167,7303.495486819974,168.469988822937,7321.387231463918
168,7304.4055582482115,169.4723858833313,7321.914659515699
169,7297.050503598349,170.47939896583557,7348.225320817927
170,7299.132494233599,171.48101210594177,7310.907017600523
171,7306.894751229982,172.48370003700256,7326.5351805897435
172,7301.763088594996,173.48522996902466,7312.934289761986
173,7300.001407246417,174.49088382720947,7341.274579951934
174,7305.222765644282,175.48595213890076,7269.195683938389
175,7302.154037138336,176.49490094184875,7367.499574712616
176,7301.802123777711,177.49802994728088,7324.649502287342
177,7294.167873609881,178.50383186340332,7336.488023795537
178,7309.258770824546,179.49899291992188,7273.889680741268
179,7298.945829019816,180.50346612930298,7331.595541974354
180,7301.066282195155,181.51185011863708,7362.278344032683
181,7299.191527825452,182.51554322242737,7326.1481997228675
182,7302.161836035685,183.51683688163757,7311.608344949281
183,7301.898364797492,184.51963305473328,7322.315736552698
184,7296.861700555409,185.5249559879303,7335.70240793537
185,7304.145490061947,186.52508187294006,7305.064972488293
186,7300.711133646858,187.529846906662,7335.49926839271
187,7300.795783402709,188.5315239429474,7313.039482843774
188,7297.681840560959,189.5362651348114,7332.281550329587
189,7305.1264623627,190.54167199134827,7344.624233128353
190,7300.205980423565,191.5450210571289,7324.654850464222
191,7301.14447727875,192.5480558872223,7323.302210254538
192,7300.267203046032,193.54882097244263,7305.8525295875925
193,7298.888344124808,194.55556201934814,7348.090492810689
194,7300.446733877927,195.5593249797821,7327.918026087742
195,7299.026184130871,196.5625569820404,7322.616653241379
196,7301.039177755713,197.5677409172058,7338.887291493283
197,7304.210812645304,198.56040716171265,7250.643516474838
198,7288.8494075598755,199.571280002594,7368.09990737638
199,7307.777320305977,200.57601118087769,7342.3517176658615
200,7299.7651667672835,201.57851099967957,7318.013256980476
201,7297.940370834091,202.57898688316345,7301.413340122961
202,7300.771365515897,203.5795967578888,7305.223921447224
203,7297.419614511353,204.5835931301117,7326.582819557634
204,7300.831742547187,205.58325695991516,7298.377420505439
205,7300.12295573148,206.58448481559753,7309.086453184696
206,7298.4467031730965,207.58708786964417,7317.444954397911
207,7291.640132438903,208.60098886489868,7393.001187317578
208,7312.091141774019,209.5938320159912,7259.7596102746875
209,7290.762756830564,210.60350704193115,7361.301075624859
210,7302.215030643011,211.60571908950806,7318.367877707579
211,7302.176823404865,212.60466694831848,7294.493902395399
212,7295.853945160279,213.6072289943695,7314.546258949335
213,7303.99039564107,214.61057114601135,7328.401439133887
214,7300.368839573104,215.61089897155762,7302.76208697587
215,7296.158865279337,216.61663508415222,7338.010454038701
216,7296.267468856065,217.62101101875305,7328.195458129942
217,7303.271364589744,218.62623691558838,7341.437507301489
218,7295.938048370516,219.63369393348694,7350.343988983997
219,7297.309000714266,220.63652420043945,7317.962333221276
220,7301.99344159111,221.6352641582489,7292.792621779573
221,7299.531159229507,222.63773798942566,7317.588966986924
222,7295.154256780255,223.64602303504944,7355.594942630188
223,7298.809398127018,224.64786291122437,7312.238303643963
224,7290.1310430982985,225.6527760028839,7325.948125123142
225,7307.404025003973,226.65706300735474,7338.730898729292
226,7298.761971946954,227.65757703781128,7302.513757895592
227,7299.1839858586845,228.663419008255,7341.825602967386
228,7297.909668111782,229.66749811172485,7327.678596761619
229,7292.697638465695,230.67579293251038,7353.18925841977
230,7298.990100419365,231.67664003372192,7305.173083776506
231,7299.539391185338,232.67543196678162,7290.721058967374
232,7294.833519388949,233.68241500854492,7345.773646511204
233,7302.9216308881505,234.67631196975708,7258.351616910271
234,7298.462156685341,235.68175888061523,7338.216229454419
235,7290.012913696428,236.6866500377655,7325.669512484804
236,7302.395135875935,237.68394494056702,7282.641447251637
237,7294.545487435736,238.6871988773346,7318.281477200074
238,7292.3815744654985,239.68878698349,7303.9626505314
239,7304.219252320505,240.69496989250183,7349.380575360138
240,7297.253248374215,241.6926610469818,7280.405017903258
241,7296.89280115899,242.6980538368225,7336.243410525744
242,7294.696570942695,243.69734501838684,7289.5259555306
243,7297.2391378889815,244.69994497299194,7316.2116283900705
244,7303.147400932189,245.69887018203735,7295.298044165631
245,7294.220086837254,246.7013258934021,7312.1325860014595
246,7295.596549105329,247.70567989349365,7327.361577148065
247,7286.56237150077,248.71754503250122,7373.018446925943
248,7310.966341855692,249.71134495735168,7265.637801120458
249,7290.165336940836,250.7171289920807,7332.331906429882
250,7298.299722305836,251.71781396865845,7303.298886673079
251,7291.5528787211015,252.72203087806702,7322.300696658462
252,7302.567622651715,253.726154088974,7332.677649122409
253,7293.486939890254,254.72763299942017,7304.27335391464
254,7298.020817633053,255.72771215438843,7298.598492239246
255,7302.926098388182,256.72804403305054,7305.349783731199
256,7297.955670953525,257.7275438308716,7294.305217624997
257,7291.3029425150435,258.7309880256653,7316.415610148952
258,7296.178872264551,259.73750400543213,7343.720626171514
259,7300.332822022281,260.7412497997284,7327.678367067846
260,7291.988507197128,261.7487690448761,7346.8187563969905
261,7293.575037765407,262.7515358924866,7313.755248430458
262,7297.684560507419,263.75101709365845,7293.898530309401
263,7296.062736589282,264.7550709247589,7325.639742621804
264,7290.549832262699,265.75779390335083,7310.401843379269
265,7302.976482621549,266.7528519630432,7266.885608776501
266,7289.354797415853,267.759859085083,7340.43219607271
267,7302.198252187132,268.76216411590576,7319.030044232283
268,7297.690162899363,269.7602791786194,7283.934474606887
269,7293.701524667353,270.7639350891113,7320.366644596487
270,7296.859531075626,271.7625570297241,7286.804025301696
271,7295.760893283001,272.7671709060669,7329.422631871051
272,7285.520289313543,273.77134799957275,7315.952588800841
273,7304.234505199717,274.7688798904419,7286.206857323496
274,7294.309679532439,275.7762041091919,7347.734799255577
275,7293.350785997675,276.7779378890991,7305.995851046793
276,7297.6852152327765,277.78095388412476,7319.694997540567
277,7295.385068455151,278.7825839519501,7307.27704092854
278,7298.038575324057,279.7803690433502,7281.874086921509
279,7293.05382365175,280.7896411418915,7360.67573737136
280,7290.858815466883,281.78743505477905,7274.774545795559
281,7300.274183413343,282.7924859523773,7337.147120753033
282,7279.226992212839,283.79539585113525,7300.408805796203
283,7308.290377014296,284.79888105392456,7333.7612510213285
284,7293.139706086921,285.80500197410583,7337.7804320987625
285,7290.013152332487,286.8049650192261,7289.743750772988
286,7297.628002990919,287.8056490421295,7302.619747685768
287,7300.683971681775,288.81110405921936,7340.509327514847
288,7294.050739642887,289.8134081363678,7310.856795271641
289,7286.943524017618,290.8156177997589,7303.04521635575
290,7302.613164308658,291.81766295433044,7317.548137005782
291,7292.58727330118,292.817165851593,7288.962108204699
292,7296.093770379041,293.81928396224976,7311.547704346643
293,7293.610415691695,294.8251008987427,7336.036884283873
294,7293.331029783328,295.82693099975586,7306.678562290417
295,7297.057626521024,296.83060789108276,7323.8881144198995
296,7294.347654620964,297.82865500450134,7280.102620966036
297,7293.0675842767605,298.83413887023926,7333.061787726475
298,7300.0762806718685,299.8332860469818,7293.850605838579
299,7293.754645452213,300.8381989002228,7329.587791600939
300,7288.69321250522,301.84380197525024,7329.532307427067
301,7295.395646338986,302.84649896621704,7315.071262496372
302,7298.20418391097,303.84801602363586,7309.275978712259
303,7282.807602016911,304.8555438518524,7337.631326579099
304,7300.90939661601,305.8596739768982,7331.063065371918
305,7293.473609193252,306.85850501060486,7284.947784382777
306,7293.417273390837,307.8668649196625,7354.389578515639
307,7293.876789891969,308.8701949119568,7318.165343397966
308,7294.461058167457,309.8755979537964,7333.873336462066
309,7278.017853832685,310.8719518184662,7251.481215801999
310,7308.481816130837,311.88205194473267,7382.298405290027
311,7294.675322247051,312.877956867218,7264.803061358256
312,7293.624956203491,313.88359093666077,7334.717745696109
313,7293.134380317455,314.8830990791321,7289.547197264774
314,7291.086435785088,315.89204478263855,7356.3103332796645
315,7218.958796518905,316.9009921550751,7283.549509475277
316,7371.109873378668,317.8985149860382,7352.850388233003
317,7297.858131312366,318.8966610431671,7284.3283192555655
318,7285.37416864443,319.9044830799103,7342.360633079265
319,7295.419905174905,320.9081060886383,7321.851275165977
320,7297.632732960477,321.90638279914856,7285.05679917174
321,7287.034691063302,322.91398000717163,7342.395809482647
322,7289.583233666818,323.9730899333954,7720.469960810784
323,7297.476191784195,324.92319107055664,6933.340428221348
324,7171.485162372317,325.9429278373718,7313.027092740623
325,7421.309067531356,326.93204402923584,7340.536963522489
326,7288.865759816678,327.9353930950165,7313.276650712556
327,7299.615003660563,328.9369261264801,7310.80554313351
328,7291.390372949912,329.9389319419861,7306.015556820138
329,7295.442708894689,330.9413950443268,7313.412130907397
330,7289.480797788329,331.946494102478,7326.650284268637
331,7296.625456488899,332.94370794296265,7276.295894043132
332,7291.711760283278,333.9472498893738,7317.538612583628
333,7293.1748904289125,334.95024585723877,7315.025008034391
334,7286.929053078635,335.96599411964417,7401.6855239360175
335,7293.995188042457,336.9643268585205,7281.834193429291
336,7293.082057777428,337.9625210762024,7279.91233915293
337,7293.765071356248,338.9670841693878,7327.047201049443
338,7292.174126754623,339.97474098205566,7348.008937984502
339,7287.105119552776,340.97163486480713,7264.470516649045
340,7293.8633571559885,341.9716718196869,7294.132900999343
341,7296.712385246251,342.9729359149933,7305.9361251245655
342,7294.319086301362,343.9713280200958,7282.590587862047
343,7289.055010964682,344.97514486312866,7316.876189799247
344,7292.348179056085,345.97856402397156,7317.281890402674
345,7297.205829765573,347.0476369857788,7801.245449344619
346,7286.774443549461,347.9878737926483,6851.293535181272
347,7289.188132584847,348.98924803733826,7299.205260670035
348,7292.181212750331,349.9912040233612,7306.444617279283
349,7291.845010318259,350.99033093452454,7285.478581841023
350,7294.4212256884775,351.99396419525146,7320.923759853446
351,7293.038757593685,352.994668006897,7298.171683202419
352,7290.804843147516,353.9988718032837,7321.453902203411
353,7294.92318887878,355.0034031867981,7327.979283555711
354,7292.334948599243,356.0055902004242,7308.283384497905
355,7286.457937652088,357.0093550682068,7313.890488390772
356,7296.608021535584,358.00816798210144,7287.946319537058
357,7281.631680366656,359.01533794403076,7333.840702298225
358,7297.186705560855,360.02146315574646,7341.8835190613945
359,7294.624972966211,361.02272486686707,7303.828682415249
360,7288.792242362365,362.0299699306488,7341.6000070501195
361,7295.189192277907,363.02970814704895,7293.27943138954
362,7291.532843704503,364.03483986854553,7328.950959541575
363,7289.705260643737,365.03727102279663,7307.427658577408
364,7292.676722935043,366.03982186317444,7311.279177182203
365,7271.739140346727,367.0490598678589,7338.915500589336
366,7311.091319078445,368.04574608802795,7286.863972123177
367,7254.026787075874,369.05394196510315,7313.479898922922
368,7331.079875224866,370.04704308509827,7280.503634859478
369,7282.77969824645,371.0543909072876,7336.292268513234
370,7300.454519185614,372.0572118759155,7321.048872353865
371,7289.508060421716,373.06106305122375,7317.581233873138
372,7293.8229530634235,374.0641028881073,7315.994985098192
373,7289.580638214578,375.06822204589844,7319.607571094606
374,7278.5055540306685,376.0792589187622,7358.837494468746
375,7299.349440586164,377.0717189311981,7244.31243657822
376,7282.29978631222,378.07792592048645,7327.500943080268
377,7301.338322677987,379.07921600341797,7310.757654625316
378,7286.357617847764,380.08502292633057,7328.668934848225
379,7297.815761602282,381.0842339992523,7292.058317135896
380,7285.781872316847,382.0904619693756,7331.157504142451
381,7293.38587519426,383.0879671573639,7275.190248506726
382,7293.532719837188,384.09653401374817,7356.015367182061
383,7292.779365879473,385.0969259738922,7295.637844730196
384,7288.265359946246,386.1053259372711,7349.486522065545
385,7280.142520452899,387.11017298698425,7315.42973316824
386,7298.005280347507,388.11286211013794,7317.630515322617
387,7286.534167762127,389.1211919784546,7347.2300378643595
388,7294.430539993521,390.1210219860077,7293.19054189729
389,7284.734541576523,391.1298940181732,7349.364940746718
390,7297.733433871475,392.1276550292969,7281.393889890523
391,7291.045805336834,393.13052701950073,7311.985617465637
392,7289.824209481071,394.1320569515228,7300.977144974598
393,7288.9440275531915,395.1350522041321,7310.7762561704185
394,7292.8899227118945,396.1406018733978,7333.363049774445
395,7290.010149646397,397.1473479270935,7339.188949557954
396,7283.048051912492,398.14582109451294,7271.928056861001
397,7296.5424638416835,399.14376878738403,7281.567717726774
398,7287.935995288937,400.15367889404297,7360.160218325746
399,7295.672066121677,401.1532380580902,7292.455871575393
400,7287.294952055972,402.15733098983765,7317.121352918176
401,7291.242767047865,403.15782594680786,7294.851618476943
402,7292.01022635154,404.16199707984924,7322.426171144769
403,7287.033829537422,405.16356086730957,7298.4292016630325
404,7297.747161672489,406.16131114959717,7281.3292906222405
405,7284.889135709724,407.16629695892334,7321.210203902673
406,7289.599897388259,408.1736810207367,7343.426753625196
407,7288.743704465002,409.18070578575134,7339.945416240867
408,7269.9674911235725,410.1802098751068,7266.362236859328
409,7310.333010786955,411.17949390411377,7305.099024401754
410,7292.577589344375,412.1799669265747,7296.027142342265
411,7295.415113571639,413.1820240020752,7310.422333267659
412,7284.057773943772,414.1879370212555,7327.128547271499
413,7276.284852521023,415.1947228908539,7325.6607726909615
414,7301.396696411034,416.1960768699646,7311.282635017038
415,7290.745415985715,417.2038769721985,7347.613975591645
416,7294.479146724452,418.20297503471375,7287.899982550359
417,7270.076958333026,419.2118990421295,7334.955179022419
418,7292.61326858022,420.21291875839233,7300.04966492863
419,7305.984175970875,421.21584010124207,7327.327460603598
420,7280.953660974778,422.2229280471802,7332.560666901654
421,7298.424033386503,423.2218749523163,7290.738100522441
422,7288.317394465041,424.2261278629303,7319.313956870262
423,7292.244498273248,425.2236340045929,7274.0586735328525
424,7288.916278023955,426.22405195236206,7291.962664321985
425,7291.686761522208,427.2235519886017,7288.041182389434
426,7288.807107285413,428.2244601249695,7295.426338097402
427,7288.746080628625,429.23464798927307,7363.002836641385
428,7291.556624312623,430.2315058708191,7268.645689685134
429,7281.0856534366085,431.23879313468933,7334.144845855015
430,7292.591766859854,432.2405688762665,7305.5415252654375
431,7289.673421575273,433.2444748878479,7318.146970384722
432,7293.384206480406,434.2463581562042,7307.119606166978
433,7289.085300616076,435.25445199012756,7348.081946492321
434,7286.066797944626,436.25907588005066,7319.756768790645
435,7297.305231286109,437.2594168186188,7299.793164082764
436,7282.47274564785,438.26624488830566,7332.197977048008
437,7295.783513532777,439.26460814476013,7283.842186957401
438,7281.313897330408,440.27222299575806,7336.760017727698
439,7292.975471256219,441.2723219394684,7293.69706530867
440,7287.08215158486,442.2844178676605,7375.226174020646
441,7299.132347585445,443.271742105484,7206.610281852554
442,7283.470623952479,444.2760331630707,7314.7244158306785
443,7292.388945990611,445.28074193000793,7326.727105953102
444,7288.136419000405,446.2833070755005,7306.8315492847205
445,7290.262162967683,447.28932309150696,7334.120496831458
446,7285.4683527729085,448.2906348705292,7295.0252773251
447,7288.6255993337145,449.295264005661,7322.3656321583885
448,7297.537141101102,450.2889070510864,7251.147028988776
449,7288.638132592594,451.29436707496643,7328.434270849264
450,7280.0714834442515,452.3001239299774,7321.981799444056
451,7294.5462500514195,453.30238795280457,7311.061269275226
452,7288.915441448792,454.30302000045776,7293.52238334792
453,7294.648621874309,455.29953598976135,7269.233988049138
454,7287.390361979946,456.30650186538696,7338.153416876769
455,7286.615846312816,457.3120331764221,7326.92038495247
456,7287.150036689607,458.3143858909607,7304.2946205256985
457,7289.104639940224,459.3183078765869,7317.692403566088
458,7288.958248623983,460.3188409805298,7292.844021005748
459,7287.3250591052765,461.3262701034546,7341.463492762379
460,7292.868579571542,462.33009600639343,7320.770386902719
461,7286.406850987075,463.3363778591156,7332.178985698772
462,7289.489627258951,464.3332607746124,7266.767672105776
463,7287.6344031732815,465.34212708473206,7352.248829830292
464,7292.8080851061295,466.34418201446533,7307.794293279292
465,7279.623075841156,467.3579640388489,7379.951018575415
466,7298.5990034457645,468.3542809486389,7271.7176049097425
467,7290.914635996303,469.3573088645935,7312.990912746189
468,7285.651476124642,470.3658549785614,7347.915483969969
469,7289.499629381067,471.3601019382477,7247.562844146386
